       0.109   0.711E-03   0.626E-03   0.546E-03   0.469E-03   0.396E-03   0.326E-03   0.260E-03   0.197E-03   0.136E-03   0.790E-04   0.790E-04   0.774E-04   0.759E-04   0.745E-04   0.731E-04   0.717E-04   0.704E-04   0.692E-04   0.680E-04   0.668E-04   0.668E-04   0.199E-04  -0.252E-04  -0.684E-04  -0.110E-03  -0.150E-03  -0.188E-03  -0.225E-03  -0.260E-03  -0.294E-03 
       0.113   0.736E-03   0.649E-03   0.565E-03   0.486E-03   0.410E-03   0.339E-03   0.270E-03   0.205E-03   0.143E-03   0.834E-04   0.834E-04   0.817E-04   0.801E-04   0.786E-04   0.771E-04   0.757E-04   0.744E-04   0.731E-04   0.718E-04   0.706E-04   0.706E-04   0.222E-04  -0.243E-04  -0.688E-04  -0.112E-03  -0.153E-03  -0.192E-03  -0.230E-03  -0.267E-03  -0.302E-03 
       0.115   0.758E-03   0.668E-03   0.583E-03   0.501E-03   0.424E-03   0.350E-03   0.280E-03   0.213E-03   0.149E-03   0.880E-04   0.880E-04   0.862E-04   0.846E-04   0.830E-04   0.815E-04   0.800E-04   0.786E-04   0.772E-04   0.759E-04   0.746E-04   0.746E-04   0.250E-04  -0.227E-04  -0.683E-04  -0.112E-03  -0.154E-03  -0.195E-03  -0.234E-03  -0.271E-03  -0.307E-03 
       0.123   0.805E-03   0.709E-03   0.617E-03   0.531E-03   0.448E-03   0.369E-03   0.294E-03   0.223E-03   0.155E-03   0.900E-04   0.900E-04   0.883E-04   0.865E-04   0.849E-04   0.833E-04   0.818E-04   0.803E-04   0.789E-04   0.776E-04   0.763E-04   0.763E-04   0.232E-04  -0.276E-04  -0.764E-04  -0.123E-03  -0.168E-03  -0.211E-03  -0.253E-03  -0.293E-03  -0.331E-03 
       0.131   0.862E-03   0.759E-03   0.661E-03   0.568E-03   0.480E-03   0.396E-03   0.316E-03   0.239E-03   0.166E-03   0.968E-04   0.968E-04   0.948E-04   0.930E-04   0.913E-04   0.896E-04   0.879E-04   0.864E-04   0.849E-04   0.834E-04   0.820E-04   0.820E-04   0.253E-04  -0.291E-04  -0.813E-04  -0.131E-03  -0.179E-03  -0.226E-03  -0.270E-03  -0.313E-03  -0.354E-03 
       0.131   0.752E-03   0.655E-03   0.562E-03   0.474E-03   0.390E-03   0.310E-03   0.233E-03   0.161E-03   0.917E-04   0.256E-04   0.256E-04   0.248E-04   0.240E-04   0.232E-04   0.225E-04   0.218E-04   0.211E-04   0.205E-04   0.198E-04   0.192E-04   0.192E-04  -0.363E-04  -0.895E-04  -0.141E-03  -0.190E-03  -0.237E-03  -0.282E-03  -0.325E-03  -0.367E-03  -0.407E-03 
       0.162   0.807E-03   0.693E-03   0.585E-03   0.482E-03   0.384E-03   0.291E-03   0.203E-03   0.118E-03   0.375E-04  -0.394E-04  -0.394E-04  -0.394E-04  -0.393E-04  -0.392E-04  -0.392E-04  -0.391E-04  -0.391E-04  -0.390E-04  -0.389E-04  -0.389E-04  -0.389E-04  -0.105E-03  -0.169E-03  -0.230E-03  -0.289E-03  -0.346E-03  -0.400E-03  -0.452E-03  -0.502E-03  -0.550E-03 
       0.180   0.869E-03   0.744E-03   0.625E-03   0.512E-03   0.405E-03   0.303E-03   0.206E-03   0.113E-03   0.250E-04  -0.593E-04  -0.593E-04  -0.590E-04  -0.586E-04  -0.583E-04  -0.581E-04  -0.578E-04  -0.575E-04  -0.573E-04  -0.570E-04  -0.568E-04  -0.568E-04  -0.130E-03  -0.200E-03  -0.268E-03  -0.333E-03  -0.395E-03  -0.455E-03  -0.512E-03  -0.567E-03  -0.620E-03 
       0.211   0.932E-03   0.791E-03   0.657E-03   0.529E-03   0.408E-03   0.293E-03   0.183E-03   0.786E-04  -0.211E-04  -0.116E-03  -0.116E-03  -0.115E-03  -0.114E-03  -0.113E-03  -0.112E-03  -0.111E-03  -0.110E-03  -0.109E-03  -0.108E-03  -0.108E-03  -0.108E-03  -0.192E-03  -0.273E-03  -0.350E-03  -0.424E-03  -0.496E-03  -0.564E-03  -0.630E-03  -0.693E-03  -0.754E-03 
       0.285   0.108E-02   0.901E-03   0.731E-03   0.570E-03   0.417E-03   0.271E-03   0.132E-03   0.361E-07  -0.126E-03  -0.246E-03  -0.246E-03  -0.243E-03  -0.241E-03  -0.238E-03  -0.235E-03  -0.233E-03  -0.230E-03  -0.228E-03  -0.226E-03  -0.224E-03  -0.224E-03  -0.333E-03  -0.438E-03  -0.539E-03  -0.636E-03  -0.729E-03  -0.818E-03  -0.903E-03  -0.985E-03  -0.106E-02 
       0.364   0.130E-02   0.108E-02   0.871E-03   0.670E-03   0.479E-03   0.298E-03   0.125E-03  -0.400E-04  -0.197E-03  -0.346E-03  -0.346E-03  -0.342E-03  -0.338E-03  -0.334E-03  -0.330E-03  -0.327E-03  -0.323E-03  -0.320E-03  -0.316E-03  -0.313E-03  -0.313E-03  -0.451E-03  -0.584E-03  -0.711E-03  -0.832E-03  -0.949E-03  -0.106E-02  -0.117E-02  -0.127E-02  -0.137E-02 
       0.376   0.140E-02   0.117E-02   0.947E-03   0.737E-03   0.537E-03   0.347E-03   0.166E-03  -0.684E-05  -0.171E-03  -0.328E-03  -0.328E-03  -0.324E-03  -0.320E-03  -0.316E-03  -0.313E-03  -0.309E-03  -0.306E-03  -0.303E-03  -0.300E-03  -0.297E-03  -0.297E-03  -0.441E-03  -0.579E-03  -0.711E-03  -0.837E-03  -0.959E-03  -0.108E-02  -0.119E-02  -0.130E-02  -0.140E-02 
       0.425   0.159E-02   0.132E-02   0.107E-02   0.837E-03   0.612E-03   0.397E-03   0.193E-03  -0.145E-05  -0.187E-03  -0.363E-03  -0.363E-03  -0.359E-03  -0.355E-03  -0.351E-03  -0.347E-03  -0.343E-03  -0.339E-03  -0.336E-03  -0.332E-03  -0.329E-03  -0.329E-03  -0.491E-03  -0.647E-03  -0.796E-03  -0.938E-03  -0.108E-02  -0.121E-02  -0.133E-02  -0.146E-02  -0.157E-02 
       0.431   0.169E-02   0.142E-02   0.116E-02   0.912E-03   0.679E-03   0.458E-03   0.247E-03   0.461E-04  -0.145E-03  -0.328E-03  -0.328E-03  -0.324E-03  -0.320E-03  -0.316E-03  -0.313E-03  -0.310E-03  -0.306E-03  -0.303E-03  -0.300E-03  -0.297E-03  -0.297E-03  -0.463E-03  -0.623E-03  -0.775E-03  -0.921E-03  -0.106E-02  -0.120E-02  -0.133E-02  -0.145E-02  -0.157E-02 
       0.455   0.183E-02   0.154E-02   0.126E-02   0.100E-02   0.754E-03   0.517E-03   0.293E-03   0.785E-04  -0.126E-03  -0.320E-03  -0.320E-03  -0.316E-03  -0.313E-03  -0.309E-03  -0.306E-03  -0.302E-03  -0.299E-03  -0.296E-03  -0.293E-03  -0.291E-03  -0.291E-03  -0.467E-03  -0.636E-03  -0.798E-03  -0.953E-03  -0.110E-02  -0.125E-02  -0.138E-02  -0.151E-02  -0.164E-02 
       0.486   0.202E-02   0.171E-02   0.141E-02   0.113E-02   0.862E-03   0.606E-03   0.363E-03   0.131E-03  -0.894E-04  -0.300E-03  -0.300E-03  -0.296E-03  -0.293E-03  -0.290E-03  -0.287E-03  -0.284E-03  -0.281E-03  -0.278E-03  -0.275E-03  -0.273E-03  -0.273E-03  -0.462E-03  -0.644E-03  -0.818E-03  -0.985E-03  -0.114E-02  -0.130E-02  -0.145E-02  -0.159E-02  -0.172E-02 
       0.516   0.225E-02   0.191E-02   0.158E-02   0.128E-02   0.989E-03   0.712E-03   0.449E-03   0.199E-03  -0.397E-04  -0.267E-03  -0.267E-03  -0.264E-03  -0.261E-03  -0.259E-03  -0.256E-03  -0.253E-03  -0.251E-03  -0.248E-03  -0.246E-03  -0.244E-03  -0.244E-03  -0.447E-03  -0.642E-03  -0.828E-03  -0.101E-02  -0.118E-02  -0.134E-02  -0.150E-02  -0.165E-02  -0.180E-02 
       0.523   0.211E-02   0.178E-02   0.146E-02   0.116E-02   0.878E-03   0.608E-03   0.350E-03   0.105E-03  -0.129E-03  -0.352E-03  -0.352E-03  -0.348E-03  -0.344E-03  -0.340E-03  -0.336E-03  -0.332E-03  -0.329E-03  -0.326E-03  -0.322E-03  -0.319E-03  -0.319E-03  -0.521E-03  -0.715E-03  -0.901E-03  -0.108E-02  -0.125E-02  -0.141E-02  -0.157E-02  -0.172E-02  -0.187E-02 
       0.535   0.240E-02   0.205E-02   0.171E-02   0.139E-02   0.108E-02   0.794E-03   0.518E-03   0.255E-03   0.389E-05  -0.235E-03  -0.235E-03  -0.232E-03  -0.230E-03  -0.228E-03  -0.225E-03  -0.223E-03  -0.221E-03  -0.219E-03  -0.217E-03  -0.215E-03  -0.215E-03  -0.427E-03  -0.630E-03  -0.825E-03  -0.101E-02  -0.119E-02  -0.136E-02  -0.153E-02  -0.169E-02  -0.184E-02 
       0.566   0.260E-02   0.222E-02   0.186E-02   0.152E-02   0.119E-02   0.882E-03   0.587E-03   0.306E-03   0.386E-04  -0.217E-03  -0.217E-03  -0.214E-03  -0.212E-03  -0.210E-03  -0.208E-03  -0.206E-03  -0.204E-03  -0.202E-03  -0.201E-03  -0.199E-03  -0.199E-03  -0.424E-03  -0.640E-03  -0.847E-03  -0.105E-02  -0.124E-02  -0.142E-02  -0.159E-02  -0.176E-02  -0.192E-02 
       0.566   0.241E-02   0.204E-02   0.169E-02   0.135E-02   0.103E-02   0.732E-03   0.444E-03   0.169E-03  -0.923E-04  -0.342E-03  -0.342E-03  -0.337E-03  -0.333E-03  -0.330E-03  -0.326E-03  -0.322E-03  -0.319E-03  -0.316E-03  -0.312E-03  -0.309E-03  -0.309E-03  -0.533E-03  -0.746E-03  -0.951E-03  -0.115E-02  -0.134E-02  -0.152E-02  -0.169E-02  -0.186E-02  -0.202E-02 
       0.577   0.254E-02   0.216E-02   0.180E-02   0.145E-02   0.113E-02   0.814E-03   0.517E-03   0.235E-03  -0.334E-04  -0.290E-03  -0.290E-03  -0.286E-03  -0.283E-03  -0.280E-03  -0.277E-03  -0.274E-03  -0.271E-03  -0.269E-03  -0.266E-03  -0.264E-03  -0.264E-03  -0.492E-03  -0.710E-03  -0.919E-03  -0.112E-02  -0.131E-02  -0.150E-02  -0.167E-02  -0.185E-02  -0.201E-02 
       0.632   0.270E-02   0.229E-02   0.190E-02   0.153E-02   0.117E-02   0.839E-03   0.521E-03   0.218E-03  -0.705E-04  -0.346E-03  -0.346E-03  -0.341E-03  -0.337E-03  -0.334E-03  -0.330E-03  -0.326E-03  -0.323E-03  -0.320E-03  -0.317E-03  -0.314E-03  -0.314E-03  -0.560E-03  -0.796E-03  -0.102E-02  -0.124E-02  -0.145E-02  -0.165E-02  -0.184E-02  -0.202E-02  -0.220E-02 
       0.644   0.274E-02   0.232E-02   0.193E-02   0.155E-02   0.119E-02   0.853E-03   0.529E-03   0.221E-03  -0.720E-04  -0.352E-03  -0.352E-03  -0.347E-03  -0.343E-03  -0.339E-03  -0.336E-03  -0.332E-03  -0.329E-03  -0.325E-03  -0.322E-03  -0.319E-03  -0.319E-03  -0.570E-03  -0.810E-03  -0.104E-02  -0.126E-02  -0.147E-02  -0.167E-02  -0.187E-02  -0.206E-02  -0.224E-02 
       0.724   0.299E-02   0.253E-02   0.210E-02   0.168E-02   0.129E-02   0.915E-03   0.560E-03   0.221E-03  -0.101E-03  -0.408E-03  -0.408E-03  -0.403E-03  -0.398E-03  -0.394E-03  -0.389E-03  -0.385E-03  -0.381E-03  -0.377E-03  -0.373E-03  -0.369E-03  -0.369E-03  -0.646E-03  -0.912E-03  -0.117E-02  -0.141E-02  -0.164E-02  -0.187E-02  -0.208E-02  -0.229E-02  -0.249E-02 
       0.742  -0.489E-02  -0.455E-02  -0.420E-02  -0.384E-02  -0.346E-02  -0.306E-02  -0.262E-02  -0.212E-02  -0.148E-02   0.000E+00   0.301E-03   0.295E-03   0.289E-03   0.284E-03   0.279E-03   0.274E-03   0.269E-03   0.265E-03   0.261E-03   0.256E-03   0.256E-03  -0.408E-04  -0.325E-03  -0.598E-03  -0.860E-03  -0.111E-02  -0.135E-02  -0.158E-02  -0.180E-02  -0.202E-02 
     455.000     340.000     344.444     348.889     353.333     357.778     362.222     366.667     371.111     375.556     380.000     380.000     383.889     387.778     391.667     395.556     399.444     403.333     407.222     411.111     415.000     415.000     419.444     423.889     428.333     432.778     437.222     441.667     446.111     450.556     455.000 
       0.000  -0.165E-05  -0.161E-05  -0.158E-05  -0.155E-05  -0.152E-05  -0.149E-05  -0.147E-05  -0.144E-05  -0.142E-05  -0.140E-05  -0.140E-05  -0.138E-05  -0.136E-05  -0.134E-05  -0.133E-05  -0.131E-05  -0.130E-05  -0.128E-05  -0.127E-05  -0.126E-05  -0.126E-05  -0.127E-05  -0.128E-05  -0.129E-05  -0.130E-05  -0.131E-05  -0.132E-05  -0.132E-05  -0.133E-05  -0.134E-05 
       0.003   0.200E-04   0.175E-04   0.151E-04   0.129E-04   0.107E-04   0.866E-05   0.671E-05   0.485E-05   0.307E-05   0.138E-05   0.138E-05   0.134E-05   0.130E-05   0.127E-05   0.123E-05   0.120E-05   0.117E-05   0.114E-05   0.111E-05   0.109E-05   0.109E-05  -0.334E-06  -0.170E-05  -0.300E-05  -0.426E-05  -0.546E-05  -0.662E-05  -0.774E-05  -0.881E-05  -0.984E-05 
       0.009   0.528E-04   0.465E-04   0.405E-04   0.348E-04   0.293E-04   0.241E-04   0.192E-04   0.145E-04   0.998E-05   0.568E-05   0.568E-05   0.556E-05   0.544E-05   0.533E-05   0.522E-05   0.512E-05   0.501E-05   0.492E-05   0.482E-05   0.473E-05   0.473E-05   0.119E-05  -0.221E-05  -0.547E-05  -0.860E-05  -0.116E-04  -0.145E-04  -0.173E-04  -0.199E-04  -0.225E-04 
       0.012   0.778E-04   0.685E-04   0.598E-04   0.514E-04   0.435E-04   0.359E-04   0.287E-04   0.219E-04   0.153E-04   0.906E-05   0.906E-05   0.887E-05   0.869E-05   0.851E-05   0.835E-05   0.819E-05   0.803E-05   0.788E-05   0.774E-05   0.760E-05   0.760E-05   0.246E-05  -0.247E-05  -0.720E-05  -0.117E-04  -0.161E-04  -0.203E-04  -0.243E-04  -0.282E-04  -0.319E-04 
       0.017   0.111E-03   0.977E-04   0.852E-04   0.734E-04   0.621E-04   0.514E-04   0.412E-04   0.314E-04   0.221E-04   0.133E-04   0.133E-04   0.130E-04   0.127E-04   0.125E-04   0.123E-04   0.120E-04   0.118E-04   0.116E-04   0.114E-04   0.112E-04   0.112E-04   0.390E-05  -0.307E-05  -0.976E-05  -0.162E-04  -0.224E-04  -0.283E-04  -0.340E-04  -0.395E-04  -0.448E-04 
       0.024   0.158E-03   0.139E-03   0.122E-03   0.105E-03   0.889E-04   0.738E-04   0.594E-04   0.456E-04   0.325E-04   0.199E-04   0.199E-04   0.195E-04   0.192E-04   0.188E-04   0.184E-04   0.181E-04   0.178E-04   0.175E-04   0.172E-04   0.169E-04   0.169E-04   0.664E-05  -0.317E-05  -0.126E-04  -0.216E-04  -0.303E-04  -0.386E-04  -0.466E-04  -0.544E-04  -0.618E-04 
       0.030   0.193E-03   0.170E-03   0.149E-03   0.128E-03   0.109E-03   0.907E-04   0.731E-04   0.564E-04   0.404E-04   0.252E-04   0.252E-04   0.247E-04   0.242E-04   0.238E-04   0.233E-04   0.229E-04   0.225E-04   0.221E-04   0.217E-04   0.214E-04   0.214E-04   0.898E-05  -0.290E-05  -0.143E-04  -0.252E-04  -0.358E-04  -0.459E-04  -0.556E-04  -0.649E-04  -0.739E-04 
       0.034   0.225E-03   0.199E-03   0.174E-03   0.150E-03   0.128E-03   0.106E-03   0.861E-04   0.667E-04   0.482E-04   0.305E-04   0.305E-04   0.299E-04   0.294E-04   0.288E-04   0.283E-04   0.278E-04   0.273E-04   0.268E-04   0.264E-04   0.259E-04   0.259E-04   0.116E-04  -0.209E-05  -0.153E-04  -0.279E-04  -0.400E-04  -0.517E-04  -0.629E-04  -0.737E-04  -0.841E-04 
       0.037   0.248E-03   0.219E-03   0.192E-03   0.166E-03   0.142E-03   0.118E-03   0.958E-04   0.745E-04   0.542E-04   0.348E-04   0.348E-04   0.341E-04   0.335E-04   0.328E-04   0.322E-04   0.317E-04   0.311E-04   0.306E-04   0.301E-04   0.296E-04   0.296E-04   0.139E-04  -0.115E-05  -0.156E-04  -0.295E-04  -0.428E-04  -0.556E-04  -0.679E-04  -0.797E-04  -0.911E-04 
       0.040   0.271E-03   0.240E-03   0.210E-03   0.182E-03   0.155E-03   0.129E-03   0.105E-03   0.819E-04   0.597E-04   0.385E-04   0.385E-04   0.378E-04   0.371E-04   0.364E-04   0.358E-04   0.351E-04   0.345E-04   0.339E-04   0.334E-04   0.328E-04   0.328E-04   0.158E-04  -0.619E-06  -0.163E-04  -0.314E-04  -0.459E-04  -0.598E-04  -0.732E-04  -0.861E-04  -0.985E-04 
       0.043   0.290E-03   0.256E-03   0.225E-03   0.195E-03   0.166E-03   0.139E-03   0.113E-03   0.880E-04   0.644E-04   0.419E-04   0.419E-04   0.411E-04   0.403E-04   0.395E-04   0.388E-04   0.382E-04   0.375E-04   0.369E-04   0.363E-04   0.357E-04   0.357E-04   0.175E-04   0.138E-06  -0.166E-04  -0.326E-04  -0.480E-04  -0.628E-04  -0.770E-04  -0.907E-04  -0.104E-03 
       0.043   0.267E-03   0.235E-03   0.204E-03   0.175E-03   0.147E-03   0.121E-03   0.959E-04   0.720E-04   0.491E-04   0.273E-04   0.273E-04   0.267E-04   0.262E-04   0.256E-04   0.251E-04   0.246E-04   0.242E-04   0.237E-04   0.233E-04   0.228E-04   0.228E-04   0.495E-05  -0.122E-04  -0.287E-04  -0.445E-04  -0.597E-04  -0.743E-04  -0.883E-04  -0.102E-03  -0.115E-03 
       0.045   0.295E-03   0.260E-03   0.228E-03   0.197E-03   0.167E-03   0.139E-03   0.112E-03   0.864E-04   0.620E-04   0.387E-04   0.387E-04   0.379E-04   0.372E-04   0.365E-04   0.358E-04   0.352E-04   0.346E-04   0.340E-04   0.334E-04   0.328E-04   0.328E-04   0.140E-04  -0.413E-05  -0.215E-04  -0.382E-04  -0.542E-04  -0.696E-04  -0.844E-04  -0.986E-04  -0.112E-03 
       0.047   0.306E-03   0.270E-03   0.236E-03   0.204E-03   0.173E-03   0.144E-03   0.116E-03   0.892E-04   0.638E-04   0.396E-04   0.396E-04   0.388E-04   0.381E-04   0.373E-04   0.366E-04   0.360E-04   0.353E-04   0.347E-04   0.341E-04   0.336E-04   0.336E-04   0.139E-04  -0.495E-05  -0.230E-04  -0.404E-04  -0.571E-04  -0.731E-04  -0.885E-04  -0.103E-03  -0.118E-03 
       0.048   0.318E-03   0.281E-03   0.246E-03   0.212E-03   0.181E-03   0.150E-03   0.122E-03   0.941E-04   0.680E-04   0.430E-04   0.430E-04   0.422E-04   0.414E-04   0.406E-04   0.398E-04   0.391E-04   0.384E-04   0.378E-04   0.372E-04   0.365E-04   0.365E-04   0.163E-04  -0.309E-05  -0.217E-04  -0.396E-04  -0.567E-04  -0.732E-04  -0.891E-04  -0.104E-03  -0.119E-03 
       0.055   0.357E-03   0.315E-03   0.275E-03   0.237E-03   0.201E-03   0.167E-03   0.134E-03   0.103E-03   0.734E-04   0.450E-04   0.450E-04   0.441E-04   0.432E-04   0.424E-04   0.416E-04   0.409E-04   0.401E-04   0.394E-04   0.387E-04   0.381E-04   0.381E-04   0.150E-04  -0.717E-05  -0.284E-04  -0.488E-04  -0.684E-04  -0.873E-04  -0.105E-03  -0.123E-03  -0.140E-03 
       0.055   0.366E-03   0.324E-03   0.283E-03   0.244E-03   0.208E-03   0.173E-03   0.139E-03   0.108E-03   0.775E-04   0.486E-04   0.486E-04   0.476E-04   0.467E-04   0.459E-04   0.450E-04   0.442E-04   0.434E-04   0.427E-04   0.420E-04   0.413E-04   0.413E-04   0.178E-04  -0.463E-05  -0.262E-04  -0.469E-04  -0.668E-04  -0.859E-04  -0.104E-03  -0.122E-03  -0.139E-03 
       0.062   0.409E-03   0.362E-03   0.316E-03   0.273E-03   0.232E-03   0.193E-03   0.156E-03   0.121E-03   0.869E-04   0.547E-04   0.547E-04   0.536E-04   0.526E-04   0.516E-04   0.507E-04   0.498E-04   0.489E-04   0.481E-04   0.473E-04   0.465E-04   0.465E-04   0.203E-04  -0.476E-05  -0.288E-04  -0.519E-04  -0.741E-04  -0.954E-04  -0.116E-03  -0.136E-03  -0.155E-03 
       0.067   0.443E-03   0.391E-03   0.342E-03   0.295E-03   0.251E-03   0.209E-03   0.168E-03   0.130E-03   0.934E-04   0.585E-04   0.585E-04   0.573E-04   0.563E-04   0.552E-04   0.542E-04   0.532E-04   0.523E-04   0.514E-04   0.506E-04   0.497E-04   0.497E-04   0.214E-04  -0.576E-05  -0.318E-04  -0.569E-04  -0.809E-04  -0.104E-03  -0.126E-03  -0.147E-03  -0.168E-03 
       0.068   0.454E-03   0.402E-03   0.351E-03   0.304E-03   0.258E-03   0.215E-03   0.174E-03   0.135E-03   0.973E-04   0.616E-04   0.616E-04   0.604E-04   0.592E-04   0.581E-04   0.571E-04   0.561E-04   0.551E-04   0.542E-04   0.533E-04   0.524E-04   0.524E-04   0.235E-04  -0.423E-05  -0.308E-04  -0.564E-04  -0.809E-04  -0.104E-03  -0.127E-03  -0.149E-03  -0.170E-03 
       0.076   0.513E-03   0.454E-03   0.397E-03   0.343E-03   0.292E-03   0.244E-03   0.197E-03   0.153E-03   0.111E-03   0.705E-04   0.705E-04   0.691E-04   0.678E-04   0.666E-04   0.654E-04   0.643E-04   0.632E-04   0.621E-04   0.611E-04   0.601E-04   0.601E-04   0.275E-04  -0.366E-05  -0.336E-04  -0.623E-04  -0.900E-04  -0.116E-03  -0.142E-03  -0.166E-03  -0.190E-03 
       0.077   0.524E-03   0.463E-03   0.406E-03   0.352E-03   0.300E-03   0.250E-03   0.203E-03   0.158E-03   0.116E-03   0.748E-04   0.748E-04   0.734E-04   0.720E-04   0.707E-04   0.695E-04   0.683E-04   0.671E-04   0.660E-04   0.649E-04   0.639E-04   0.639E-04   0.310E-04  -0.602E-06  -0.309E-04  -0.600E-04  -0.879E-04  -0.115E-03  -0.140E-03  -0.165E-03  -0.189E-03 
       0.082   0.562E-03   0.498E-03   0.436E-03   0.378E-03   0.322E-03   0.269E-03   0.219E-03   0.171E-03   0.125E-03   0.813E-04   0.813E-04   0.798E-04   0.783E-04   0.769E-04   0.755E-04   0.742E-04   0.730E-04   0.718E-04   0.706E-04   0.695E-04   0.695E-04   0.343E-04   0.548E-06  -0.318E-04  -0.629E-04  -0.928E-04  -0.121E-03  -0.149E-03  -0.176E-03  -0.201E-03 
       0.082   0.576E-03   0.510E-03   0.448E-03   0.389E-03   0.332E-03   0.278E-03   0.227E-03   0.178E-03   0.132E-03   0.875E-04   0.875E-04   0.859E-04   0.844E-04   0.829E-04   0.814E-04   0.800E-04   0.787E-04   0.774E-04   0.762E-04   0.750E-04   0.750E-04   0.394E-04   0.519E-05  -0.276E-04  -0.591E-04  -0.893E-04  -0.118E-03  -0.146E-03  -0.173E-03  -0.199E-03 
       0.085   0.601E-03   0.533E-03   0.469E-03   0.407E-03   0.349E-03   0.293E-03   0.240E-03   0.190E-03   0.141E-03   0.953E-04   0.953E-04   0.935E-04   0.919E-04   0.902E-04   0.887E-04   0.872E-04   0.858E-04   0.844E-04   0.831E-04   0.818E-04   0.818E-04   0.450E-04   0.971E-05  -0.241E-04  -0.566E-04  -0.878E-04  -0.118E-03  -0.147E-03  -0.174E-03  -0.201E-03 
       0.085   0.573E-03   0.507E-03   0.443E-03   0.383E-03   0.326E-03   0.271E-03   0.219E-03   0.169E-03   0.122E-03   0.770E-04   0.770E-04   0.755E-04   0.741E-04   0.728E-04   0.715E-04   0.702E-04   0.690E-04   0.678E-04   0.667E-04   0.656E-04   0.656E-04   0.292E-04  -0.582E-05  -0.394E-04  -0.716E-04  -0.103E-03  -0.132E-03  -0.161E-03  -0.188E-03  -0.215E-03 
       0.088   0.595E-03   0.525E-03   0.459E-03   0.397E-03   0.337E-03   0.280E-03   0.226E-03   0.175E-03   0.126E-03   0.789E-04   0.789E-04   0.774E-04   0.759E-04   0.745E-04   0.732E-04   0.719E-04   0.707E-04   0.695E-04   0.683E-04   0.672E-04   0.672E-04   0.293E-04  -0.707E-05  -0.420E-04  -0.755E-04  -0.108E-03  -0.139E-03  -0.168E-03  -0.197E-03  -0.224E-03 
       0.096   0.630E-03   0.555E-03   0.484E-03   0.417E-03   0.353E-03   0.292E-03   0.233E-03   0.178E-03   0.125E-03   0.746E-04   0.746E-04   0.731E-04   0.717E-04   0.703E-04   0.690E-04   0.678E-04   0.666E-04   0.654E-04   0.643E-04   0.632E-04   0.632E-04   0.221E-04  -0.173E-04  -0.552E-04  -0.915E-04  -0.126E-03  -0.160E-03  -0.192E-03  -0.223E-03  -0.253E-03 
       0.097   0.643E-03   0.567E-03   0.495E-03   0.427E-03   0.361E-03   0.299E-03   0.240E-03   0.184E-03   0.130E-03   0.785E-04   0.785E-04   0.770E-04   0.755E-04   0.741E-04   0.727E-04   0.714E-04   0.701E-04   0.689E-04   0.678E-04   0.666E-04   0.666E-04   0.249E-04  -0.151E-04  -0.535E-04  -0.904E-04  -0.126E-03  -0.160E-03  -0.193E-03  -0.224E-03  -0.254E-03 
       0.103   0.668E-03   0.588E-03   0.513E-03   0.440E-03   0.372E-03   0.306E-03   0.244E-03   0.185E-03   0.128E-03   0.743E-04   0.743E-04   0.728E-04   0.714E-04   0.700E-04   0.687E-04   0.674E-04   0.662E-04   0.650E-04   0.639E-04   0.628E-04   0.628E-04   0.187E-04  -0.236E-04  -0.642E-04  -0.103E-03  -0.141E-03  -0.176E-03  -0.211E-03  -0.244E-03  -0.276E-03 
       0.105   0.690E-03   0.607E-03   0.529E-03   0.455E-03   0.385E-03   0.317E-03   0.253E-03   0.192E-03   0.134E-03   0.787E-04   0.787E-04   0.772E-04   0.757E-04   0.742E-04   0.728E-04   0.715E-04   0.702E-04   0.690E-04   0.678E-04   0.666E-04   0.666E-04   0.213E-04  -0.221E-04  -0.638E-04  -0.104E-03  -0.142E-03  -0.179E-03  -0.215E-03  -0.249E-03  -0.282E-03 
       0.109   0.711E-03   0.626E-03   0.546E-03   0.469E-03   0.396E-03   0.326E-03   0.260E-03   0.197E-03   0.136E-03   0.790E-04   0.790E-04   0.774E-04   0.759E-04   0.745E-04   0.731E-04   0.717E-04   0.704E-04   0.692E-04   0.680E-04   0.668E-04   0.668E-04   0.199E-04  -0.252E-04  -0.684E-04  -0.110E-03  -0.150E-03  -0.188E-03  -0.225E-03  -0.260E-03  -0.294E-03 
